song ID	lyric ID	Lyrics	Word count in sentence	Total word count	English exist in sentence	Eng word count in sentence	Total Eng word count	Eng % in sentence	Eng % in whole	Spoken exist in sentence	Spoken word count in sentence	Total Spoken word count	Spoke % in sentence	Spoken % in whole	Putonghua exist in sentence
S08-1	L5	就似這一區 曾經稱得上 美滿甲天下	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S08-1	L6	但霎眼 全街的單位 快要住滿烏鴉	14	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S08-1	L7	好景不會每日常在	8	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L8	天梯不可只往上爬	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L9	愛的人 沒有一生一世嗎	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L10	大概不需要害怕	7	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L11	忘掉愛過的他	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L12	當初的囍帖金箔印着那位他	12	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S08-1	L13	裱起婚紗照那道牆	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L14	及一切美麗舊年華 明日同步拆下	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L15	忘掉有過的家	6	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L16	小餐枱、沙發、雪櫃及兩份紅茶	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-1	L17	溫馨的光境不過借出 到期拿回嗎	14	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-1	L18	等不到下一代 是嗎	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L19	忘掉砌過的沙	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L20	回憶的堡壘 刹那已倒下	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-1	L21	面對這 墳起的荒土 你註定學會瀟灑	15	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L22	階磚不會拒絕磨蝕	8	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L23	窗花不可幽禁落霞	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L24	有感情 就會一生一世嗎	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L25	又再惋惜有用嗎	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-1	L26	忘掉愛過的他	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S08-1	L27	當初的囍帖金箔印着那位他	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S08-1	L28	裱起婚紗照那道牆	8	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L29	及一切美麗舊年華 明日同步拆下	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-1	L30	忘掉有過的家	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L31	小餐枱、沙發、雪櫃及兩份紅茶	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-1	L32	溫馨的光境不過借出 到期拿回嗎	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S08-1	L33	終須會時辰到 別怕	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S08-1	L34	請放下手裡那鎖匙 好嗎	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L1	[[[我寫了這首歌 是一首簡單的]]]	12	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L2	[[[不複雜也不難唱的那一種歌]]]	12	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE
S08-2	L3	[[[這不是那種 只剩下那鋼琴的歌]]]	13	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE
S08-2	L4	[[[也不是那種 不能只是朋友的歌]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L5	[[[這不是那種 兩個人的故事寫在一本小說]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L6	[[[那小說裏有誰會在花田裏犯了錯]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L7	[[[這就是一首寫給你聽的一個]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L8	(((Love Song))) [[[一直想寫一首]]]	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE
S08-2	L9	(((Love Song))) [[[你給了我一首]]]	8	Loading...	TRUE	2	Loading...	25%	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE
S08-2	L10	(((Love Song))) [[[那(((DJ)))會播放]]]	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L11	[[[這也許會上榜]]]	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L12	[[[不過我只想寫出一首]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L13	(((Love Song))) [[[一直想寫一首]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE
S08-2	L14	(((Love Song))) [[[你給了我一首]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L15	[[[你就像那夏天的涼風]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE
S08-2	L16	[[[吹過我的面孔 情翔飛]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L17	[[[在我心底 你就是我第一 想說愛你]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L18	[[[我寫了這首歌 是一首簡單的]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L19	[[[不複雜也不難唱的那一種歌]]]	12	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L20	[[[這不是那種 童話裏會遇見的歌]]]	13	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L21	[[[也不是那種 真真切切愛我的歌]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L22	[[[這不是那種 兩個人的故事寫在一本小說]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L23	[[[那小說裏有誰陪她看流星再降落]]]	14	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L24	[[[這就是一首寫給你聽的一個]]]	12	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L25	(((Love Song))) [[[一直想寫一首]]]	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L26	(((Love Song))) [[[你給了我一首]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L27	(((Love Song))) [[[那(((DJ)))會播放]]]	7	Loading...	TRUE	3	Loading...	42.86%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L28	[[[這也許會上榜]]]	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L29	[[[不過我只想寫出一首]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE
S08-2	L30	(((Love Song))) [[[一直想寫一首]]]	8	Loading...	Loading...	2	Loading...	25%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L31	(((Love Song))) [[[你給了我一首]]]	8	Loading...	Loading...	2	Loading...	25%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L32	[[[你就像那夏天的涼風]]]	9	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L33	[[[吹過我的面孔 情翔飛]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L34	[[[在我心底 你就是我第一 想說愛你]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L35	[[[如果你是一幅畫]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L36	[[[你會是最珍貴的一幅畫]]]	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE
S08-2	L37	[[[如果那畫家是梵高的話]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L38	[[[有何貴人前來有錢花 個個向你求嫁]]	15	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L39	[[[梵高他說 你們都該回家]]	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L40	[[[又或者你是(((Melody)) 就是最動聽]]]	10	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L41	[[[所有的人都會跟著你齊唱]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L42	[[[就算在夜晚 你的星太亮]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L43	[[[讓我忘了月亮代表我的…]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-2	L44	(((Love Song))) [[[你給了我一首]]]	8	Loading...	TRUE	2	Loading...	25%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L45	(((Love Song))) [[[那(((DJ)))會播放]]]	7	Loading...	TRUE	3	Loading...	42.86%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L46	[[[這也許會上榜]]]	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L47	[[[不過我只想寫出一首]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L48	(((Love Song))) [[[一直想寫一首]]]	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-2	L49	(((Love Song))) [[[你給了我一首]]]	8	Loading...	Loading...	2	Loading...	25%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L50	(((Love))) [[[你就像那夏天的涼風]]]	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-2	L51	[[[吹過我的… 情翔飛]]]	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE
S08-2	L52	[[[在我心底 你就是我第一]]]	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE
S08-3	L1	漫遊天地 因偶然結識你	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S08-3	L2	現實允許一起走幾千百里 親疏也有限期	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-3	L3	別離滋味 只怕無法緊記	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L4	日後你跟多少新相識一起 憑何妒忌	15	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L5	講再會太多 有幾多再會	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S08-3	L6	密友幾多可挽回 時間不到你我後悔	15	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S08-3	L7	懷疑下次再見已七十歲	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L8	遺留被你我放棄的情趣	10	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L9	斷線風箏散失風裏	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L10	軌跡改變哪有錯或對	9	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-3	L11	從前讓我進佔你生命裏	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L12	來年自會各有各的伴侶	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-3	L13	離離合合多麼瑣碎	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S08-3	L14	誰亦向前看 誰也難向後退	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-3	L15	突然希望想抱住你不放	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L16	但是靠這一雙手怎可抵擋人潮浩瀚	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L17	講再會太多 有幾多再會	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L18	密友幾多可挽回 時間不到你我後悔	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S08-3	L19	懷疑下次再見已七十歲	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S08-3	L20	遺留被你我放棄的情趣	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S08-3	L21	斷線風箏散失風裏	8	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-3	L22	軌跡改變哪有錯或對	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-3	L23	從前讓我進佔你生命裏	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S08-3	L24	來年自會各有各的伴侶	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-3	L25	離離合合多麼瑣碎	8	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S08-3	L26	誰亦向前看 誰也難向後退	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S08-3	L27	懷疑下次再見已七十歲	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
